Obra;Bloco;Unidade;Empresa;SituacaoUnidade;DataVenda;ValorVenda;DataLiberacaoChaves;FormaPagamento;FaseIncorporacao;DataCessao;DataDesembolso;DataEntregaInicial;DataHabiteSe;StatusDistrato;DataChaves;IndicePreChaves;IndicePosChaves;DebitoAutomatico;SaldoDevedor;DiasAtraso;ValorAtraso;TotalAtraso;CRM_ProcessamentoPendente;CRM_Operacao;CRM_PosicaoFinanceiraId;CreatedOn;ModifiedOn;DataPrevisaoEntrega;ValorPago;ValorPagoAtualizado;TipoPagamento;DataQuitacao;ValorQuitacao;LR_TipoContrato;LR_Saldo;LR_DataVencimento;LR_Codigo;LR_DataRenegociacao;PCVF_SaldoDevedor;PCVF_TotalAtraso;PCVU_SaldoDevedor;PCVU_TotalAtraso;PCVP_SaldoDevedor;PCVP_TotalAtraso;DEC_SaldoDevedor;DEC_TotalAtraso;MOD_SaldoDevedor;MOD_TotalAtraso;LIG_SaldoDevedor;LIG_TotalAtraso;TCS_SaldoDevedor;TCS_TotalAtraso;LOT_SaldoDevedor;LOT_TotalAtraso;CRM_ProcessamentoPendenteRepasse;ValorTotalReceberObras;ValorParcelaChaves;ValorTotalPosObra;DataUltimaPrestacaoPaga;DataUltimaAlteracao
175;1;705;28;Q ;2012-08-01 00:00:00.000;435220.00;2013-02-26 00:00:00.000;2;0;NULL;2012-08-13 00:00:00.000;2012-08-31 00:00:00.000;2012-08-16 00:00:00.000;NULL;2012-08-01 00:00:00.000;IGPM2     ;IGPM2     ;NULL;0.00;0;0.00;0.00;0;U;9E777A3E-CB6E-E411-B2D5-001DD8300006;2014-11-24 16:11:41.687;2016-05-17 02:30:00.490;2012-08-31 00:00:00.000;-471015.23;-586226.64;REP;2013-03-08 00:00:00.000;430817.02;REP;0.00;2013-07-01 00:00:00.000;1E+12;2013-02-27 00:00:00.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
175;1;706;28;Q ;2009-11-15 00:00:00.000;411767.27;2012-09-27 00:00:00.000;2;0;NULL;2009-12-30 00:00:00.000;2012-08-31 00:00:00.000;2012-08-16 00:00:00.000;NULL;2012-08-01 00:00:00.000;INCC2     ;IGPM2     ;NULL;0.00;0;0.00;0.00;0;U;9D777A3E-CB6E-E411-B2D5-001DD8300006;2014-11-24 16:11:41.700;2016-05-17 02:30:00.503;2012-08-31 00:00:00.000;-500072.74;-652244.02;REP;2012-09-11 00:00:00.000;328077.62;REP;0.00;2013-02-17 00:00:00.000;1E+12;2012-09-27 00:00:00.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
175;1;801;28;Q ;2010-06-30 00:00:00.000;387528.00;2012-10-03 00:00:00.000;3;0;NULL;2010-07-31 00:00:00.000;2012-08-31 00:00:00.000;2012-08-16 00:00:00.000;NULL;2012-08-01 00:00:00.000;INCC2     ;IGPM2     ;NULL;0.00;0;0.00;0.00;0;U;9C777A3E-CB6E-E411-B2D5-001DD8300006;2014-11-24 16:11:41.710;2016-05-17 02:30:00.513;2012-08-31 00:00:00.000;-431947.27;-590522.96;PCV;2012-09-28 00:00:00.000;64673.87;NULL;0.00;NULL;;NULL;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
175;1;802;28;Q ;2012-01-20 00:00:00.000;430100.00;2012-11-16 00:00:00.000;3;0;NULL;2012-01-31 00:00:00.000;2012-08-31 00:00:00.000;2012-08-16 00:00:00.000;NULL;2012-08-01 00:00:00.000;INCC2     ;IGPM2     ;NULL;0.00;0;0.00;0.00;0;U;A5777A3E-CB6E-E411-B2D5-001DD8300006;2014-11-24 16:11:41.723;2016-05-17 02:30:00.520;2012-08-31 00:00:00.000;-463607.19;-595697.15;PCV;2012-11-09 00:00:00.000;139159.20;NULL;0.00;NULL;;NULL;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
175;1;803;28;Q ;2012-04-28 00:00:00.000;418820.00;2012-09-28 00:00:00.000;3;0;NULL;2012-04-30 00:00:00.000;2012-08-31 00:00:00.000;2012-08-16 00:00:00.000;NULL;2012-08-01 00:00:00.000;INCC2     ;IGPM2     ;NULL;0.00;0;0.00;0.00;0;U;9B777A3E-CB6E-E411-B2D5-001DD8300006;2014-11-24 16:11:41.737;2016-05-17 02:30:00.530;2012-08-31 00:00:00.000;-421616.21;-553793.62;PCV;2012-09-26 00:00:00.000;57270.08;NULL;0.00;NULL;;NULL;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
175;1;804;28;Q ;2013-03-01 00:00:00.000;485837.00;NULL;2;0;NULL;2013-03-28 00:00:00.000;2012-08-31 00:00:00.000;2012-08-16 00:00:00.000;NULL;2013-03-01 00:00:00.000;IGPM2     ;IGPM2     ;NULL;0.00;0;0.00;0.00;0;U;9A777A3E-CB6E-E411-B2D5-001DD8300006;2014-11-24 16:11:41.750;2016-05-17 02:30:00.537;2012-08-31 00:00:00.000;-485837.00;-602465.35;REP;2013-04-03 00:00:00.000;485837.00;REP;0.00;2013-09-01 00:00:00.000;1E+12;2013-04-10 00:00:00.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
175;1;901;28;Q ;2009-11-09 00:00:00.000;353900.00;2012-09-27 00:00:00.000;3;0;NULL;2009-12-30 00:00:00.000;2012-08-31 00:00:00.000;2012-08-16 00:00:00.000;NULL;2012-08-01 00:00:00.000;INCC2     ;IGPM2     ;NULL;0.00;0;0.00;0.00;0;U;99777A3E-CB6E-E411-B2D5-001DD8300006;2014-11-24 16:11:41.760;2016-05-17 02:30:00.547;2012-08-31 00:00:00.000;-354490.90;-553289.95;PCV;2012-09-24 00:00:00.000;1273.81;NULL;0.00;NULL;;NULL;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
175;1;902;28;Q ;2011-01-20 00:00:00.000;404502.48;2013-07-23 00:00:00.000;2;0;NULL;2011-03-31 00:00:00.000;2012-08-31 00:00:00.000;2012-08-16 00:00:00.000;NULL;2012-08-01 00:00:00.000;INCC2     ;IGPM2     ;NULL;0.00;0;0.00;0.00;0;U;98777A3E-CB6E-E411-B2D5-001DD8300006;2014-11-24 16:11:41.773;2016-05-17 02:30:00.553;2012-08-31 00:00:00.000;-521413.24;-650409.99;REP;2013-09-19 00:00:00.000;399512.48;REP;0.00;2013-12-01 00:00:00.000;1E+12;2013-07-25 00:00:00.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
175;1;903;28;Q ;2011-10-02 00:00:00.000;462529.82;2012-09-26 00:00:00.000;2;0;NULL;2011-10-27 00:00:00.000;2012-08-31 00:00:00.000;2012-08-16 00:00:00.000;NULL;2012-08-01 00:00:00.000;INCC2     ;IGPM2     ;NULL;0.00;0;0.00;0.00;0;U;97777A3E-CB6E-E411-B2D5-001DD8300006;2014-11-24 16:11:41.787;2016-05-17 02:30:00.563;2012-08-31 00:00:00.000;-503804.21;-641348.38;REP;2012-09-11 00:00:00.000;398000.00;REP;0.00;2013-02-17 00:00:00.000;1E+12;2012-09-21 00:00:00.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
175;1;905;28;Q ;2012-04-05 00:00:00.000;412070.00;2012-10-05 00:00:00.000;3;0;NULL;2012-04-25 00:00:00.000;2012-08-31 00:00:00.000;2012-08-16 00:00:00.000;NULL;2012-08-01 00:00:00.000;INCC2     ;IGPM2     ;NULL;0.00;0;0.00;0.00;0;U;7B777A3E-CB6E-E411-B2D5-001DD8300006;2014-11-24 16:11:41.800;2016-05-17 02:30:00.577;2012-08-31 00:00:00.000;-432998.31;-554814.47;PCV;2012-10-01 00:00:00.000;127867.45;NULL;0.00;NULL;;NULL;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
175;1;1002;28;Q ;2011-09-25 00:00:00.000;458007.85;2012-10-24 00:00:00.000;2;0;NULL;2011-09-30 00:00:00.000;2012-08-31 00:00:00.000;2012-08-16 00:00:00.000;NULL;2012-08-01 00:00:00.000;INCC2     ;IGPM2     ;NULL;0.00;0;0.00;0.00;0;U;7D777A3E-CB6E-E411-B2D5-001DD8300006;2014-11-24 16:11:41.810;2016-05-17 02:30:00.587;2012-08-31 00:00:00.000;-496657.94;-632458.76;REP;2013-02-28 00:00:00.000;40000.00;REP;0.00;2013-03-01 00:00:00.000;1E+12;2012-10-25 00:00:00.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
175;1;1003;28;Q ;2012-07-13 00:00:00.000;447112.42;2012-10-17 00:00:00.000;2;0;NULL;2012-08-06 00:00:00.000;2012-08-31 00:00:00.000;2012-08-16 00:00:00.000;NULL;2012-08-01 00:00:00.000;INCC2     ;IGPM2     ;NULL;0.00;0;0.00;0.00;0;U;7C777A3E-CB6E-E411-B2D5-001DD8300006;2014-11-24 16:11:41.823;2016-05-17 02:30:00.597;2012-08-31 00:00:00.000;-451705.72;-573560.65;REP;2013-02-28 00:00:00.000;42000.00;REP;0.00;2013-03-01 00:00:00.000;1E+12;2012-10-18 00:00:00.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
175;1;1004;28;Q ;2013-03-01 00:00:00.000;476280.01;2013-08-23 00:00:00.000;2;0;NULL;2013-03-28 00:00:00.000;2012-08-31 00:00:00.000;2012-08-16 00:00:00.000;NULL;2013-03-01 00:00:00.000;IGPM2     ;IGPM2     ;NULL;0.00;0;0.00;0.00;0;U;7A777A3E-CB6E-E411-B2D5-001DD8300006;2014-11-24 16:11:41.837;2016-05-17 02:30:00.607;2012-08-31 00:00:00.000;-479184.10;-578086.74;REP;2013-11-04 00:00:00.000;412904.10;REP;0.00;2013-12-01 00:00:00.000;1E+12;2013-08-29 00:00:00.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
175;1;1005;28;Q ;2011-11-10 00:00:00.000;427152.48;NULL;2;0;NULL;2011-11-17 00:00:00.000;2012-08-31 00:00:00.000;2012-08-16 00:00:00.000;1;2012-08-01 00:00:00.000;INCC2     ;IGPM2     ;NULL;0.00;0;0.00;0.00;0;U;79777A3E-CB6E-E411-B2D5-001DD8300006;2014-11-24 16:11:41.843;2016-05-17 02:30:00.620;2012-08-31 00:00:00.000;-474344.16;-600973.82;REP;2013-03-22 00:00:00.000;331763.07;REP;0.00;2013-06-01 00:00:00.000;1E+12;2013-01-31 00:00:00.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
175;1;1006;28;Q ;2009-11-17 00:00:00.000;411771.47;2012-09-18 00:00:00.000;2;0;NULL;2009-12-22 00:00:00.000;2012-08-31 00:00:00.000;2012-08-16 00:00:00.000;NULL;2012-08-01 00:00:00.000;INCC2     ;IGPM2     ;NULL;0.00;0;0.00;0.00;0;U;78777A3E-CB6E-E411-B2D5-001DD8300006;2014-11-24 16:11:41.857;2016-05-17 02:30:00.630;2012-08-31 00:00:00.000;-490967.05;-645256.50;REP;2012-09-11 00:00:00.000;375784.52;REP;0.00;2013-02-17 00:00:00.000;1E+12;2012-09-20 00:00:00.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
175;1;1101;28;Q ;2011-09-18 00:00:00.000;443692.23;2012-10-18 00:00:00.000;3;0;NULL;2011-09-30 00:00:00.000;2012-08-31 00:00:00.000;2012-08-16 00:00:00.000;1;2012-08-01 00:00:00.000;INCC2     ;IGPM2     ;NULL;0.00;0;0.00;0.00;0;U;77777A3E-CB6E-E411-B2D5-001DD8300006;2014-11-24 16:11:41.870;2016-05-17 02:30:00.640;2012-08-31 00:00:00.000;-477786.83;-621186.55;PCV;2012-10-15 00:00:00.000;301228.15;NULL;0.00;NULL;;NULL;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
175;1;1103;28;Q ;2012-01-12 00:00:00.000;452484.43;2012-10-29 00:00:00.000;2;0;NULL;2012-01-31 00:00:00.000;2012-08-31 00:00:00.000;2012-08-16 00:00:00.000;NULL;2012-08-01 00:00:00.000;INCC2     ;IGPM2     ;NULL;0.00;0;0.00;0.00;0;U;76777A3E-CB6E-E411-B2D5-001DD8300006;2014-11-24 16:11:41.880;2016-05-17 02:30:00.650;2012-08-31 00:00:00.000;-483314.01;-615964.16;REP;2012-10-16 00:00:00.000;394356.68;REP;0.00;2013-03-01 00:00:00.000;1E+12;2012-11-09 00:00:00.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
175;1;1105;28;Q ;2010-02-24 00:00:00.000;343736.80;2012-10-16 00:00:00.000;3;0;NULL;2010-03-30 00:00:00.000;2012-08-31 00:00:00.000;2012-08-16 00:00:00.000;NULL;2012-08-01 00:00:00.000;INCC2     ;IGPM2     ;NULL;0.00;0;0.00;0.00;0;U;75777A3E-CB6E-E411-B2D5-001DD8300006;2014-11-24 16:11:41.893;2016-05-17 02:30:00.663;2012-08-31 00:00:00.000;-370086.80;-535374.06;PCV;2012-10-11 00:00:00.000;1286.10;NULL;0.00;NULL;;NULL;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
175;1;1106;28;Q ;2011-12-01 00:00:00.000;445824.37;2013-02-06 00:00:00.000;2;0;NULL;2011-12-12 00:00:00.000;2012-08-31 00:00:00.000;2012-08-16 00:00:00.000;1;2012-08-01 00:00:00.000;INCC2     ;IGPM2     ;NULL;0.00;0;0.00;0.00;0;U;74777A3E-CB6E-E411-B2D5-001DD8300006;2014-11-24 16:11:41.900;2016-05-17 02:30:00.670;2012-08-31 00:00:00.000;-509417.89;-636994.92;REP;2013-08-07 00:00:00.000;143331.19;REP;0.00;2013-07-01 00:00:00.000;1E+12;2013-02-18 00:00:00.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
175;1;1201;28;Q ;2009-12-13 00:00:00.000;345020.00;2012-09-12 00:00:00.000;3;0;NULL;2010-01-19 00:00:00.000;2012-08-31 00:00:00.000;2012-08-16 00:00:00.000;NULL;2012-08-01 00:00:00.000;INCC2     ;IGPM2     ;NULL;0.00;0;0.00;0.00;0;U;73777A3E-CB6E-E411-B2D5-001DD8300006;2014-11-24 16:11:41.913;2016-05-17 02:30:00.683;2012-08-31 00:00:00.000;-338800.00;-528686.92;PCV;2010-01-12 00:00:00.000;338800.00;NULL;0.00;NULL;;NULL;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
175;1;1202;28;Q ;2012-02-01 00:00:00.000;432479.46;2013-02-28 00:00:00.000;2;0;NULL;2012-01-31 00:00:00.000;2012-08-31 00:00:00.000;2012-08-16 00:00:00.000;NULL;2012-08-01 00:00:00.000;INCC2     ;IGPM2     ;NULL;0.00;0;0.00;0.00;0;U;72777A3E-CB6E-E411-B2D5-001DD8300006;2014-11-24 16:11:41.923;2016-05-17 02:30:00.693;2012-08-31 00:00:00.000;-454116.45;-587578.47;REP;2013-04-03 00:00:00.000;146809.87;REP;0.00;2013-06-01 00:00:00.000;1E+12;2013-02-28 00:00:00.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
175;1;1204;28;Q ;2011-06-02 00:00:00.000;427901.04;2012-09-12 00:00:00.000;3;0;NULL;2011-06-20 00:00:00.000;2012-08-31 00:00:00.000;2012-08-16 00:00:00.000;NULL;2012-08-01 00:00:00.000;INCC2     ;IGPM2     ;NULL;0.00;0;0.00;0.00;0;U;8E777A3E-CB6E-E411-B2D5-001DD8300006;2014-11-24 16:11:41.933;2016-05-17 02:30:00.707;2012-08-31 00:00:00.000;-427901.04;-604620.32;PCV;2011-06-02 00:00:00.000;427901.04;NULL;0.00;NULL;;NULL;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
175;1;1205;28;Q ;2010-05-26 00:00:00.000;372809.94;2012-09-12 00:00:00.000;3;0;NULL;2010-08-25 00:00:00.000;2012-08-31 00:00:00.000;2012-08-16 00:00:00.000;NULL;2012-08-01 00:00:00.000;INCC2     ;IGPM2     ;NULL;0.00;0;0.00;0.00;0;U;8D777A3E-CB6E-E411-B2D5-001DD8300006;2014-11-24 16:11:41.943;2016-05-17 02:30:00.717;2012-08-31 00:00:00.000;-404145.47;-568859.50;PCV;2012-04-17 00:00:00.000;125314.59;NULL;0.00;NULL;;NULL;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
175;1;1206;28;Q ;2010-04-09 00:00:00.000;384000.00;2012-10-29 00:00:00.000;3;0;NULL;2010-04-30 00:00:00.000;2012-08-31 00:00:00.000;2012-08-16 00:00:00.000;NULL;2012-08-01 00:00:00.000;INCC2     ;IGPM2     ;NULL;0.00;0;0.00;0.00;0;U;8C777A3E-CB6E-E411-B2D5-001DD8300006;2014-11-24 16:11:41.957;2016-05-17 02:30:00.727;2012-08-31 00:00:00.000;-435974.81;-591335.89;PCV;2012-10-25 00:00:00.000;42109.35;NULL;0.00;NULL;;NULL;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
175;1;1301;28;Q ;2010-03-01 00:00:00.000;417565.19;2012-09-12 00:00:00.000;3;0;NULL;2010-03-30 00:00:00.000;2012-08-31 00:00:00.000;2012-08-16 00:00:00.000;NULL;2012-08-01 00:00:00.000;INCC2     ;IGPM2     ;NULL;0.00;0;0.00;0.00;0;U;8B777A3E-CB6E-E411-B2D5-001DD8300006;2014-11-24 16:11:41.967;2016-05-17 02:30:00.737;2012-08-31 00:00:00.000;-405506.20;-598711.10;PCV;2010-10-05 00:00:00.000;345667.65;NULL;0.00;NULL;;NULL;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
175;1;1302;28;Q ;2010-06-06 00:00:00.000;402844.96;2012-10-29 00:00:00.000;3;0;NULL;2010-07-06 00:00:00.000;2012-08-31 00:00:00.000;2012-08-16 00:00:00.000;NULL;2012-08-01 00:00:00.000;INCC2     ;IGPM2     ;NULL;0.00;0;0.00;0.00;0;U;8A777A3E-CB6E-E411-B2D5-001DD8300006;2014-11-24 16:11:41.980;2016-05-17 02:30:00.747;2012-08-31 00:00:00.000;-455751.04;-613842.13;PCV;2012-10-26 00:00:00.000;226778.07;NULL;0.00;NULL;;NULL;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
175;1;1303;28;Q ;2012-08-01 00:00:00.000;481584.00;2012-11-13 00:00:00.000;2;0;NULL;2012-08-31 00:00:00.000;2012-08-31 00:00:00.000;2012-08-16 00:00:00.000;NULL;2012-08-01 00:00:00.000;IGPM2     ;IGPM2     ;NULL;0.00;0;0.00;0.00;0;U;89777A3E-CB6E-E411-B2D5-001DD8300006;2014-11-24 16:11:41.993;2016-05-17 02:30:00.760;2012-08-31 00:00:00.000;-496815.14;-624843.05;REP;2013-02-01 00:00:00.000;85794.88;REP;0.00;2013-04-01 00:00:00.000;1E+12;2012-11-14 00:00:00.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
175;1;1305;28;Q ;2010-07-31 00:00:00.000;420645.08;2012-11-08 00:00:00.000;2;0;NULL;2010-08-23 00:00:00.000;2012-08-31 00:00:00.000;2012-08-16 00:00:00.000;NULL;2012-08-01 00:00:00.000;INCC2     ;IGPM2     ;NULL;0.00;0;0.00;0.00;0;U;88777A3E-CB6E-E411-B2D5-001DD8300006;2014-11-24 16:11:42.003;2016-05-17 02:30:00.770;2012-08-31 00:00:00.000;-492535.13;-630665.61;REP;2012-10-08 00:00:00.000;386243.34;REP;0.00;2013-04-01 00:00:00.000;1E+12;2012-11-13 00:00:00.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
175;1;1306;28;Q ;2012-12-01 00:00:00.000;544320.00;2013-02-25 00:00:00.000;2;0;NULL;2012-12-18 00:00:00.000;2012-08-31 00:00:00.000;2012-08-16 00:00:00.000;1;2012-12-01 00:00:00.000;IGPM2     ;IGPM2     ;NULL;0.00;0;0.00;0.00;0;U;87777A3E-CB6E-E411-B2D5-001DD8300006;2014-11-24 16:11:42.017;2016-05-17 02:30:00.780;2012-08-31 00:00:00.000;-544269.39;-679259.31;REP;2013-02-05 00:00:00.000;359949.39;REP;0.00;2013-06-01 00:00:00.000;1E+12;2013-01-31 00:00:00.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
175;1;1401;28;Q ;2011-01-04 00:00:00.000;466015.90;2013-01-16 00:00:00.000;2;0;NULL;2011-01-17 00:00:00.000;2012-08-31 00:00:00.000;2012-08-16 00:00:00.000;NULL;2012-08-01 00:00:00.000;INCC2     ;IGPM2     ;NULL;0.00;0;0.00;0.00;0;U;86777A3E-CB6E-E411-B2D5-001DD8300006;2014-11-24 16:11:42.030;2016-05-17 02:30:00.790;2012-08-31 00:00:00.000;-540800.51;-698006.93;REP;2013-01-31 00:00:00.000;369579.30;REP;0.00;2013-06-01 00:00:00.000;1E+12;2013-01-17 00:00:00.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
175;1;1402;28;Q ;2012-01-25 00:00:00.000;482749.47;2012-10-10 00:00:00.000;2;0;NULL;2012-01-31 00:00:00.000;2012-08-31 00:00:00.000;2012-08-16 00:00:00.000;NULL;2012-08-01 00:00:00.000;INCC2     ;IGPM2     ;NULL;0.00;0;0.00;0.00;0;U;85777A3E-CB6E-E411-B2D5-001DD8300006;2014-11-24 16:11:42.040;2016-05-17 02:30:00.797;2012-08-31 00:00:00.000;-514721.87;-658852.89;REP;2012-10-08 00:00:00.000;408043.01;REP;0.00;2013-02-01 00:00:00.000;1E+12;2012-10-11 00:00:00.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
175;1;1403;28;Q ;2010-10-05 00:00:00.000;468464.20;2013-03-26 00:00:00.000;2;0;NULL;2010-11-25 00:00:00.000;2012-08-31 00:00:00.000;2012-08-16 00:00:00.000;NULL;2012-08-01 00:00:00.000;INCC2     ;IGPM2     ;NULL;0.00;0;0.00;0.00;0;U;84777A3E-CB6E-E411-B2D5-001DD8300006;2014-11-24 16:11:42.053;2016-05-17 02:30:00.810;2012-08-31 00:00:00.000;-558779.78;-726094.58;REP;2013-04-01 00:00:00.000;350919.51;REP;0.00;2013-08-01 00:00:00.000;1E+12;2013-03-26 00:00:00.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
175;1;1404;28;Q ;2010-07-27 00:00:00.000;417811.58;2012-10-24 00:00:00.000;2;0;NULL;2010-08-13 00:00:00.000;2012-08-31 00:00:00.000;2012-08-16 00:00:00.000;NULL;2012-08-01 00:00:00.000;INCC2     ;IGPM2     ;NULL;0.00;0;0.00;0.00;0;U;83777A3E-CB6E-E411-B2D5-001DD8300006;2014-11-24 16:11:42.067;2016-05-17 02:30:00.820;2012-08-31 00:00:00.000;-504680.28;-644301.84;REP;2012-11-09 00:00:00.000;369566.00;REP;0.00;2013-03-01 00:00:00.000;1E+12;2012-10-25 00:00:00.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
175;1;1406;28;Q ;2010-06-22 00:00:00.000;419904.53;2012-09-12 00:00:00.000;3;0;NULL;2010-07-31 00:00:00.000;2012-08-31 00:00:00.000;2012-08-16 00:00:00.000;NULL;2012-08-01 00:00:00.000;INCC2     ;IGPM2     ;NULL;0.00;0;0.00;0.00;0;U;82777A3E-CB6E-E411-B2D5-001DD8300006;2014-11-24 16:11:42.080;2016-05-17 02:30:00.830;2012-08-31 00:00:00.000;-456875.12;-624404.75;PCV;2012-06-08 00:00:00.000;274666.00;NULL;0.00;NULL;;NULL;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
175;1;1501;28;Q ;2009-10-29 00:00:00.000;667372.84;2012-09-26 00:00:00.000;2;0;NULL;2010-03-30 00:00:00.000;2012-08-31 00:00:00.000;2012-08-16 00:00:00.000;NULL;2012-08-01 00:00:00.000;INCC2     ;IGPM2     ;NULL;0.00;0;0.00;0.00;0;U;81777A3E-CB6E-E411-B2D5-001DD8300006;2014-11-24 16:11:42.090;2016-05-17 02:30:00.837;2012-08-31 00:00:00.000;-727371.95;-1025911.63;REP;2012-09-18 00:00:00.000;129345.34;REP;0.00;2013-02-17 00:00:00.000;1E+12;2012-09-21 00:00:00.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
